ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDMART25N000000106","문화시설","미술관","CICA미술관","경기","김포시","4157025626","양촌읍 학운리","4157025600","양촌읍","415703209064","경기도 김포시 양촌읍 삼도로 196-30","10049","다사203569","126.5977739","37.60819722","사립","1종","031-988-6363","2016.08.16","O","2015.07.07","경기-사립13-2015-05호","www.cicamuseum.com","X",,"X","4,959","712","600",,"56","33",,,"연30회","12","260","2,355","9","7,000","부모동반시 무료","5,000","6,000",,"5",,,"초대장 소지자",,,,,,,,,,"8","0","0",,,,,,,"4","1","1","1","1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000107","문화시설","미술관","가일미술관","경기","가평군","4182032527","청평면 삼회리","4182032500","청평면","418203216053","경기도 가평군 청평면 북한강로 1549","12458","다사893623","127.3794344","37.66041649","사립","1종","031-584-4722","2003.05.02","O","2005.02.17","경기-사립13-2005-03호","www.gailart.org","X",,"X","3,600","2,300","1,040",,"180","66",,,"연2회","3","270","700","3",,,,,,,,,"전체",,,,,,,,,,"8","0","0",,,,,,,"4","2",,,"1",,"1",,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000108","문화시설","미술관","구하우스 미술관","경기","양평군","4183035021","서종면 문호리","4183035000","서종면","418304451431","경기도 양평군 서종면 무내미길 49-12","12503","다사868559","127.3511444","37.60305157","사립","1종","031-774-7460","2016.07.01","O","2016.09.27","경기-사립13-2016-09호","www.koohouse.org","O","무료","O","3,467","1,683","787",,,"106","52","400","연6회","3","267","20,241","76","15,000","6,000","6,000","8,000","15,000","20","20","65세 이상, 양평군민, 복지카드 소지자","36개월 미만","15,000","6,000","6,000","8,000","15,000","20","20","65세 이상, 양평군민, 복지카드 소지자","만 36개월 미만 유아","16","0","0",,,,,,,"8","5",,,"3",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000109","문화시설","미술관","근현대사미술관담다","경기","용인시","4146311700","상하동","4146358600","상하동","414634412008","경기도 용인시 기흥구 강남동로140번길 1-6","16982","다사677198","127.1366654","37.27718474","사립","1종","031-283-7222","2019.06.14","O","2020.04.09","경기_사립13_2020_03호","www.damda3.com","X",,"X","828","807","467",,"32","22","20","5,100","연17회","8","300","6,600","22","5,000","3,000","3,000","4,000","5,000","20","50","미술주간","국가유공자 및 후손","5,000","3,000","3,000","4,000","5,000","20","50","미술주간","국가유공자 및 후손","508","0","0",,,,,,,"254","1","1","1","1",,"250",,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000110","문화시설","미술관","남송미술관","경기","가평군","4182035026","북면 백둔리","4182035000","북면","418203216015","경기도 가평군 북면 백둔로 322","12406","다사975894","127.4722748","37.9045119","사립","1종","031-581-0772","2006.02.10","O","2006.07.21","경기-사립13-2006-04호","www.namsongart.com","X",,"O","2,216","1,498","565",,"68","25",,,"연13회","13","312","1,095","4","4,000","1,000","2,000","2,000","4,000","20","50","가평군민","장애인, 경로(65세이상), 국가유공자",,,,,,,,,,"6","0","0",,,,,,,"3","2",,,,"1",,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000111","문화시설","미술관","닻미술관","경기","광주시","4161025321","초월읍 대쌍령리","4161025300","초월읍","416104433443","경기도 광주시 초월읍 진새골길 184","12735","다사797312","127.2711235","37.38033602","사립","1종","031-798-2581","2010.10.26","O","2011.12.02","경기-사립13-2011-10호","www.datzmuseum.org","X",,"X","2,711","650","315",,"48","24","48","600","연4회","7","227","2,399","11",,,,,,,,,,"5,000","0","4,000","4,000","5,000",,,"10인 이상 3,000원","65세 이상 노약자 할인, 영유아 무료, 문화가 있는날 무료","18","0","0",,,,,,,"9","6","1","1","1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000112","문화시설","미술관","마가미술관","경기","용인시","4146125326","모현읍 동림리","4146125300","모현읍","414614409295","경기도 용인시 모현읍 문형동림로 101번길 37","16888","다사727259","127.1927877","37.33175232","사립","1종","031-334-0365","1998.10.10","O","2002.03.12","경기-사립13-2002-05호","www.magamuseum.co.kr","X",,"X","3,337","752","340",,"259","14","78","300","연3회","4","313","5,000","16","5,000","2,500","3,000","4,000","5,000",,,,"장애인","5,000","2,500","3,000","4,000","5,000",,,,"장애인","6","0","0",,,,,,,"3","1",,,"1","1",,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000113","문화시설","미술관","맥아트미술관","경기","안산시","4127311200","대부남동","4127361000","대부동","412733191030","경기도 안산시 단원구 부흥로 254","15650","다사203138","126.6024191","37.21975458","사립","2종","032-885-6262","2012.06.29","O","2012.12.31","경기-사립21-2012-13호","www.glassisland.co.kr","X",,"X","40,974","901","257",,"420","13","20",,"연2회","5","310","35,000","113","10,000","8,000","8,000","9,000","10,000","20","20","장애인(3급이상), 경로우대(65세 이상)","36개월 미만",,,,,,,,,,"12","0","0",,,,,,,"6","1","2","2","1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000114","문화시설","미술관","모란미술관","경기","남양주시","4136025627","화도읍 월산리","4136025600","화도읍","413604391083","경기도 남양주시 화도읍 경춘로 2110번길 8","12190","다사844612","127.3237775","37.6504135","사립","1종","031-594-8001","1990.04.28","O","1993.02.11","경기-사립13-1993-01호","www.moranmuseum.org","X",,"X","28,484","817","544",,"111","32",,,"연4회","4","304","5,213","17","10,000","5,000","5,000","6,000","10,000","20","문화가 있는 날
무료 입장","단체 관람 시
인솔자 전원 무료 관람","36개월 미만","10,000","5,000","5,000","6,000","10,000","20","문화가 있는 날
무료 입장","단체 관람 시 인솔자 전원 무료 관람","36개월 미만","22","0","0",,,,,,,"11","5","2","2","2",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000115","문화시설","미술관","미메시스아트뮤지엄","경기","파주시","4148011500","문발동","4148054000","교하동","414803206030","경기도 파주시 문발로 253","10881","다사285688","126.6890972","37.71664923","사립","1종","031-761-4100","2013.04.05","O","2013.11.18","경기-사립13-2013-17호","mimesisartmuseum.co.kr","X",,"X","4,645","3,746","2,374",,"107","24","25","4,700","연6회","9","258","29,500","114",,,,,,,,,,"9,000","0","7,000","7,000","9,000","20",,"복지카드 소지자, 65세이상, 국가유공자, 장애인 등 6000원",,"28","0","0",,,,,,,"14","6","1","1","6",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000116","문화시설","미술관","백영수미술관","경기","의정부시","4115010200","호원동","4115054500","호원1동","411504343270","경기도 의정부시 안말로 58번안길 55-1","11643","다사598683","127.0444061","37.71368025","사립","1종","031-873-4613","2018.04.20","O","2018.07.04","경기-사립13-2018-01호","blog.naver.com/pysmuseum","X",,"X","467","372","106",,"30","12","42","250","연5회","1","264","1,496","6","5,000","2,000","3,000","3,000","3,000","20","20","의정부시민, 국가유공자, 독립유공자, 장애인복지카드, 예술인패스, 다자녀카드","4세 미만(48개월 미만)","5,000","2,000","3,000","3,000","3,000","20","20","의정부시민, 국가유공자, 독립유공자, 장애인복지카드, 예술인패스, 다자녀카드","4세 미만(48개월 미만)","6","0","0",,,,,,,"3","1","1","1",,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000117","문화시설","미술관","보름산미술관","경기","김포시","4157025324","고촌읍 신곡리","4157025300","고촌읍","415703209073","경기도 김포시 고촌읍 수기로 100-78","10129","다사347554","126.760888","37.59637231","사립","1종","031-986-2583","2009.05.30","O","2010.03.19","경기-사립13-2010-03호","www.boroomsan.com","X",,"X","2,443","1,081","299",,,"33","43","1,200","연5회","5","268","13,400","50",,,,,,,,,"전체(단체 가이드 진행 인당 4,000원)",,,,,,,,,"전체(단체 가이드 진행 인당 4,000원)","8","0","0",,,,,,,"4","2",,,,,"2",,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000118","문화시설","미술관","블루메미술관","경기","파주시","4148032022","탄현면 법흥리","4148032000","탄현면","414804418865","경기도 파주시 탄현면 헤이리마을길 59-30","10859","다사292769","126.6966333","37.78932541","사립","1종","031-944-6324","2013.04.05","O","2013.08.12","경기-사립13-2013-19호","www.bmca.or.kr","X",,"X","1,852","661","293",,"77","50",,,"연1회","11","156","3,624","23",,,,,,,,,,"11,000","0","8,000","8,000","11,000","18","18, 27","경기도민(성인), 단체 18% 할인 및 어린이·청소년 27% 할인","6세 이하 미취학 아동, 65세 이상 경로자","12","0","0",,,,,,,"6","2","2","2",,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000119","문화시설","미술관","서호미술관","경기","남양주시","4136025625","화도읍 금남리","4136025600","화도읍","413603197075","경기도 남양주시 화도읍 북한강로 1344","12193","다사868592","127.3515098","37.63270861","사립","1종","031-592-1865","2007.12.07","O","2007.12.07","경기-사립13-2007-12호","www.seohoart.com","X",,"X","2,118","440","363",,"14","16","14","251","연9회","14","361","5,054","14","5,000","0","3,000","4,000","5,000",,,"남양주민1000원할인","미취학아동","5,000","0","3,000","4,000","5,000",,,"남양주민 1000원 할인","미취학 아동","12","0","0",,,,,,,"6","3","1","1","1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000120","문화시설","미술관","선바위미술관","경기","과천시","4129010500","과천동","4129055000","과천동","412904385027","경기도 과천시 무네미길 34","13813","다사557392","126.9993028","37.45177261","사립","1종","02-507-8588","2004.12.20","O","2004.08.15","경기-사립13-2004-06호","www.seonbawi.com","X",,"X","2,572","1,539","742",,"124","40",,,,,"100","100","1","2,000",,,,,,,,"군경, 장애, 고령(70세), 미취학 무료",,,,,,,,,,"2","0","0",,,,,,,"1","1",,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000121","문화시설","미술관","설미재미술관","경기","가평군","4182031021","설악면 신천리","4182031000","설악면","418203216059","경기도 가평군 설악면 유명로 1454-38","12467","다사984623","127.482238","37.66088468","사립","1종","031-585-6276","2013.07.08","O","2013.07.01","경기-사립13-2013-08호","www.artsm.kr","X",,"X","11,220","500","104",,"50","38",,"139","연6회","15","300","1,050","4","3,000","0","2,500","3,000","3,000","30",,,"가평군민, 7세 미만 어린이, 국가유공자 및 장애인, 매월 마지막 수요일(경기도 문화의 날)","4,000","1,000","2,000","3,000","4,000","50","50",,"가평군민, 국가유공자, 장애인, 65세 이상 무료","4","0","0",,,,,,,"2","2",,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000122","문화시설","미술관","소다미술관","경기","화성시","4159012600","안녕동","4159057000","화산동","415904431448","경기도 화성시 효행로 707번길 30","18362","다사561115","127.006088","37.20162012","사립","1종","070-8915-9127","2014.10.01","O","2019.10.31","경기-사립13-2019-05호","museumsoda.org","O","무료","O","6,563","657","499",,"42","20",,,"연4회","12","252","8,348","33",,,,,,,,,,"10,000","0","0","10,000","10,000","20",,,"미취학, 만 36개월 미만 영아","14","0","0",,,,,,,"7","2","2","2","1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000123","문화시설","미술관","소전미술관","경기","시흥시","4139010100","대야동","4139051000","대야동","413904397334","경기도 시흥시 소래산길 41","14902","다사368394","126.7855012","37.45196809","사립","2종","031-313-1211","1996.05.09","O","2024.09.23","시흥-사립21-2024-01호","www.sojeonmuseum.org","X",,"X","3,082","227","130",,"53","16","85","9,410","연6회","3","299","74,750","250",,,,,,,,,"전체",,,,,,,,,"전체","6","0","0",,,,,,,"3","1",,,"2",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000124","문화시설","미술관","아트린뮤지움","경기","파주시","4148035028","광탄면 기산리","4148035000","광탄면","414804418095","경기도 파주시 광탄면 기산로 186번길 59","10953","다사486750","126.9164736","37.77377192","사립","1종","031-946-6428","2019.11.18","O","2019.12.31","경기-사립13-2019-06호","artrin.modoo.at","X",,"X","7,759","1,532","534",,,"45","27","500","연17회","17","317","5,625","18","7,000","0","4,000","4,000","7,000","40","50","파주시박물관협의회 멤버십카드 발급시 할인",,,,,,,,,,"전체","6","0","0",,,,,,,"3","1","1","1",,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000125","문화시설","미술관","아트센터 화이트블럭","경기","파주시","4148032022","탄현면 법흥리","4148032000","탄현면","414804418865","경기도 파주시 탄현면 헤이리마을길72","10859","다사295768","126.6994019","37.78889328","사립","1종","031-992-4400","2009.04.01","O","2014.02.14","경기-사립13-2014-01호","whiteblock.org","X",,"X","1,570","1,491","1,491",,"27","60","34","2,150","연5회","7","350","21,624","62","3,000","0","3,000","3,000","3,000",,,"카페이용시 무료",,"3,000","0","3,000","3,000","3,000",,,"카페이용시 무료",,"12","0","0",,,,,,,"6","5",,,"1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000126","문화시설","미술관","안상철미술관","경기","양주시","4163025027","백석읍 기산리","4163025000","백석읍","416303212007","경기도 양주시 백석읍 권율로 905","11518","다사521755","126.9570517","37.77838492","사립","1종","031-874-0734","2008.10.01","O","2013.09.13","경기-사립13-2013-14호","www.ahnsangchul.co.kr/museum/museum_main.html","X",,"O","1,501","609","280",,"64","19",,,"연6회","5","220","3,638","17",,,,,,,,,"전체",,,,,,,,,"전체","10","0","0",,,,,,,"5","1","2","2",,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000127","문화시설","미술관","권숙자 안젤리미술관","경기","용인시","4146125627","이동읍 묵리","4146125600","이동읍","414613203104","경기도 용인시 처인구 이동읍 이원로 244","17132","다사761095","127.2313126","37.18451155","사립","1종","031-323-1968","2015.05.16","O","2015.01.07","경기-사립13-2015-01호","www.ageliartmuseum.net","X",,"O","2,990","859","298",,"198","33","100","15,000","연19회","12","310","6,000","19","6,000","4,000","4,000","5,000","6,000","10","10","금액이 클 경우","만 48개월 미만 유아, 국가보훈대상자, 기초수급자, 장애인(1~3급) 등","6,000","4,000","4,000","5,000","6,000","10","10","예술인패스, 다둥이카드, 장애인, 문화의 날(50%) 할인 등","만 48개월 미만 유아, 국가보훈대상자, 기초수급자, 장애인(1~3급) 등","14","0","0",,,,,,,"7","4",,,,,"3",,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000128","문화시설","미술관","엄미술관","경기","화성시","4159025326","봉담읍 수기리","4159025300","봉담읍","415904430973","경기도 화성시 봉담읍 오궁길 37","18327","다사538119","126.9793812","37.20553707","사립","1종","031-222-9188","2015.09.17","O","2015.09.17","경기-사립13-2015-06호","www.ummuseum.com","X",,"X","936","398","258",,"38","28","20","2,500","연2회","6","254","3,012","12",,,,,,,,,,"5,000","0","5,000","5,000","5,000","20(학생)","50",,"미취학, 유치부, 장애인","12","0","0",,,,,,,"6","3","1","1","1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000129","문화시설","미술관","엠엠아트센터(휴관)","경기","평택시","4122025622","포승읍 도곡리","4122025600","포승읍","412204364747","경기도 평택시 포승읍 진목길 6","17951","다바426884","126.8553399","36.99289868","사립","1종","031-647-3359","2022.03.31","O","2022.11.01","경기-사립13-2022-01호","www.mmartcenter.com","O","무료","X","1,061","2,251","893",,"66","52","49","350",,,"0","-","-",,,,,,,,,,"10,000","0","3,000","6,000","10,000","30","30","평택시민","36개월 미만, 예술인패스","0","0","0",,,,,,,"0",,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
