facility_type,ID,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,FCLTY_LO,FCLTY_LA,OPNNG_DE,OPNNG_DE_RAW,OPNNG_DE_PRECISION,OPNNG_DAY_CO,BASE_DE,LAST_CHG_DE,LND_AR_VALUE,EDC_FCLTY_AR_VALUE,DATA_SPCE_AR_VALUE,NMPR_CO,QUALF_HOLD_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,PRFSN_CO,PRVATE_VLNTER_CO,DATA_CO,TOT_PROGRM_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,MOBILE_PROVD_AT,SOUND_PROVD_AT,HMPG_ADDR,TEL_NO,OPNNG_DAY_CO_IQR_OUTLIER,LND_AR_VALUE_IQR_OUTLIER,EDC_FCLTY_AR_VALUE_IQR_OUTLIER,DATA_SPCE_AR_VALUE_IQR_OUTLIER,NMPR_CO_IQR_OUTLIER,QUALF_HOLD_CO_IQR_OUTLIER,GNRL_GVRNM_EMP_CO_IQR_OUTLIER,CNTRCT_EMP_CO_IQR_OUTLIER,PUBLIC_VLNTER_CO_IQR_OUTLIER,ARTGR_EMP_CO_IQR_OUTLIER,PRFSN_CO_IQR_OUTLIER,PRVATE_VLNTER_CO_IQR_OUTLIER,DATA_CO_IQR_OUTLIER,TOT_PROGRM_CO_IQR_OUTLIER,VIEWNG_NMPR_CO_IQR_OUTLIER,DAY_AVRG_VIEWNG_NMPR_CO_IQR_OUTLIER,IQR_OUTLIER_FLAG_COUNT,OPNNG_YEAR,BASE_YEAR,OPERATING_YEARS,REGION_GROUP,SIDO_SIGUNGU,LOG1P_LND_AR_VALUE,LOG1P_EDC_FCLTY_AR_VALUE,LOG1P_DATA_SPCE_AR_VALUE,LOG1P_NMPR_CO,LOG1P_DATA_CO,LOG1P_TOT_PROGRM_CO,LOG1P_VIEWNG_NMPR_CO,LOG1P_DAY_AVRG_VIEWNG_NMPR_CO
박물관,KCDMMUS23N000000046,김달진미술자료박물관,서울,종로구,홍지동,부암동,126.9566597,37.60004663,2008-03-19,2008.03.19,day,280.0,2025-03-27,2025-03-27,251.0,,47.0,,,,,,4.0,1.0,20.0,46900.0,19.0,2412.0,8.0,X,O,daljinmuseum.com,02-730-6216,False,False,,False,,,,,,False,False,False,True,False,False,False,1,2008,2025,17,수도권,서울 종로구,5.529429087511423,,3.871201010907891,,10.75579427616868,2.995732273553991,7.7886260656250315,2.1972245773362196
박물관,KCDMMUS23N000000047,꼭두박물관(휴관),서울,종로구,동숭동,이화동,127.0037167,37.583699,2010-04-29,2010.04.29,day,,2025-03-27,2025-03-27,559.0,,15.0,,,,,,,,,,1.0,,,X,X,www.kokdumuseum.com,02-766-3315,,False,,False,,,,,,,,,,False,,,0,2010,2025,15,수도권,서울 종로구,6.327936783729195,,2.772588722239781,,,0.6931471805599453,,
박물관,KCDMMUS23N000000048,농협 농업박물관,서울,중구,충정로1가,소공동,126.9685556,37.56649912,1987-11-18,1987.11.18,day,237.0,2025-03-27,2025-03-27,1520.0,306.0,,,,,,,4.0,,,,22.0,58312.0,246.0,O,X,www.agrimuseum.or.kr:472,02-2080-5722,False,False,False,,,,,,,False,,,,False,False,False,0,1987,2025,38,수도권,서울 중구,7.327123292259293,5.726847747587197,,,,3.1354942159291497,10.973580332043829,5.5093883366279774
박물관,KCDMMUS23N000000049,다문화박물관,서울,은평구,불광동,불광1동,126.9325207,37.61878209,2002-10-17,2002.10.17,day,220.0,2025-03-27,2025-03-27,430.0,169.0,34.0,,,,,,,4.0,,1000.0,14.0,7800.0,35.0,X,X,www.multiculturemuseum.com,02-323-6848,False,False,False,False,,,,,,,True,,False,False,False,False,1,2002,2025,23,수도권,서울 은평구,6.066108090103747,5.135798437050262,3.5553480614894135,,6.90875477931522,2.70805020110221,8.962007209588313,3.58351893845611
박물관,KCDMMUS23N000000050,도산안창호기념관,서울,강남구,신사동,압구정동,127.0356032,37.52395086,1998-11-09,1998.11.09,day,357.0,2025-03-27,2025-03-27,384.0,232.0,36.0,,,,,,2.0,1.0,,3800.0,4.0,44040.0,123.0,O,X,www.ahnchangho.or.kr,02-541-1800,False,False,False,False,,,,,,False,False,,False,False,False,False,0,1998,2025,27,수도권,서울 강남구,5.953243334287785,5.4510384535657,3.6109179126442243,,8.24301946898925,1.6094379124341003,10.69287629720916,4.820281565605037
박물관,KCDMMUS23N000000051,떡박물관,서울,종로구,와룡동,종로1.2.3.4가동,126.9906381,37.57489958,2002-01-19,2002.01.19,day,308.0,2025-03-27,2025-03-27,339.6,115.4,26.9,,,,,,4.0,,,1240.0,12.0,8000.0,26.0,X,X,www.tkmuseum.or.kr,02-741-5447,False,False,False,False,,,,,,False,,,False,False,False,False,0,2002,2025,23,수도권,서울 종로구,5.830708768228588,4.757032535297338,3.32862668882732,,7.123672785204607,2.5649493574615367,8.987321812850125,3.295836866004329
박물관,KCDMMUS23N000000052,롯데월드 민속박물관,서울,송파구,잠실동,잠실3동,127.0981418,37.51130961,1989-01-14,1989.01.14,day,365.0,2025-03-27,2025-03-27,128426.0,965.0,,,,,,,4.0,,,,19.0,249217.0,683.0,O,X,adventure.lotteworld.com/museum,02-411-4764,False,True,True,,,,,,,False,,,,False,True,True,4,1989,2025,36,수도권,서울 송파구,11.76311592850601,6.873163834212518,,,,2.995732273553991,12.426083294426538,6.52795791762255
박물관,KCDMMUS23N000000053,매헌윤봉길의사기념관,서울,서초구,양재동,양재2동,127.0369771,37.4730498,1988-12-01,1988.12.01,day,306.0,2025-03-27,2025-03-27,1895.0,486.0,93.0,,,,,,3.0,,,10000.0,10.0,73968.0,242.0,O,X,www.yunbonggil.or.k,02-578-3388,False,False,False,False,,,,,,False,,,False,False,False,False,0,1988,2025,37,수도권,서울 서초구,7.547501682814967,6.18826412308259,4.543294782270004,,9.210440366976517,2.3978952727983707,11.211401365496345,5.493061443340548
박물관,KCDMMUS23N000000054,명인박물관,서울,종로구,가회동,가회동,126.9851976,37.58014371,2008-03-19,2008.03.19,day,290.0,2025-03-27,2025-03-27,240.0,,,,,,,,1.0,,,,,720.0,2.0,X,X,,02-766-0272,False,False,,,,,,,,False,,,,,False,False,0,2008,2025,17,수도권,서울 종로구,5.484796933490655,,,,,,6.580639137284949,1.0986122886681098
박물관,KCDMMUS23N000000055,목인박물관 목석원,서울,종로구,부암동,부암동,126.9629694,37.58853365,2006-03-23,2006.03.23,day,225.0,2025-03-27,2025-03-27,3947.0,,4.0,,,,,,4.0,,2.0,1000.0,6.0,13962.0,62.0,O,O,www.mokinmuseum.com,02-722-5055,False,False,,False,,,,,,False,,False,False,False,False,False,0,2006,2025,19,수도권,서울 종로구,8.280964400553373,,1.6094379124341003,,6.90875477931522,1.9459101490553132,9.544166252942194,4.143134726391533
박물관,KCDMMUS23N000000056,뮤지엄김치간,서울,종로구,관훈동,종로1.2.3.4가동,126.9848651,37.57355389,1986-09-29,1986.09.29,day,304.0,2025-03-27,2025-03-27,,21.2,71.8,,,,,,2.0,2.0,,540.0,8.0,30591.0,101.0,O,O,www.kimchikan.com,02-6002-6456,False,,False,False,,,,,,False,False,,False,False,False,False,0,1986,2025,39,수도권,서울 종로구,,3.100092288878234,4.28771595520264,,6.293419278846481,2.1972245773362196,10.328493815851127,4.624972813284271
박물관,KCDMMUS23N000000057,박을복자수박물관,서울,강북구,우이동,우이동,127.0084886,37.65381553,2002-05-25,2002.05.25,day,247.0,2025-03-27,2025-03-27,6648.0,18.0,18.0,,,,,,2.0,,,3000.0,3.0,945.0,4.0,X,X,www.embromuseum.com,02-990-7000,False,False,False,False,,,,,,False,,,False,False,False,False,0,2002,2025,23,수도권,서울 강북구,8.802221746402456,2.9444389791664403,2.9444389791664403,,8.006700845440367,1.3862943611198906,6.852242569051878,1.6094379124341003
박물관,KCDMMUS23N000000058,배재학당역사박물관,서울,중구,정동,소공동,126.9720891,37.56378783,2008-07-24,2008.07.24,day,200.0,2025-03-27,2025-03-27,1625.6,224.5,,,,,,,1.0,1.0,,,4.0,1754.0,9.0,O,X,appenzeller.pcu.ac.kr/appenzeller,02-319-5578,False,False,False,,,,,,,False,False,,,False,False,False,0,2008,2025,17,수도권,서울 중구,7.394247225732674,5.418320158942733,,,,1.6094379124341003,7.470224135899966,2.302585092994046
박물관,KCDMMUS23N000000059,백범김구기념관,서울,용산구,효창동,효창동,126.959253,37.54427794,2002-10-22,2002.10.22,day,311.0,2025-03-27,2025-03-27,18364.0,1372.0,181.0,,,,,,4.0,1.0,,33845.0,16.0,121508.0,391.0,O,X,www.kimkoomuseum.org,02-799-3400,False,False,True,False,,,,,,False,False,,True,False,False,False,2,2002,2025,23,수도권,서울 용산구,9.818201958253768,7.224753405767971,5.204006687076795,,10.429576102968031,2.833213344056216,11.707743613093465,5.971261839790462
박물관,KCDMMUS23N000000060,보나장신구박물관(휴관),서울,종로구,관훈동,종로1.2.3.4가동,126.9845524,37.57357736,2003-10-05,2003.10.05,day,,2025-03-27,2025-03-27,179.0,,,,,,,,,,,1500.0,,,,X,X,www.bonamuseum.com,02-732-6621,,False,,,,,,,,,,,False,,,,0,2003,2025,22,수도권,서울 종로구,5.19295685089021,,,,7.313886831633462,,,
박물관,KCDMMUS23N000000061,북촌동양문화박물관,서울,종로구,삼청동,삼청동,126.9833704,37.58399035,2009-06-01,2009.06.01,day,365.0,2025-03-27,2025-03-27,922.0,199.6,16.5,,,,,,2.0,,,1000.0,5.0,57848.0,158.0,X,X,blog.naver.com/baamuseum,02-723-0190,False,False,False,False,,,,,,False,,,False,False,False,False,0,2009,2025,16,수도권,서울 종로구,6.827629234502852,5.301312875527835,2.8622008809294686,,6.90875477931522,1.791759469228055,10.965591446387714,5.0689042022202315
박물관,KCDMMUS23N000000062,북촌박물관,서울,종로구,가회동,가회동,126.984767,37.58043233,2012-03-08,2012.03.08,day,274.0,2025-03-27,2025-03-27,301.0,27.0,,,,,,,2.0,,,500.0,5.0,3570.0,13.0,X,X,bukchonmuseum.modoo.at,02-766-8402,False,False,False,,,,,,,False,,,False,False,False,False,0,2012,2025,13,수도권,서울 종로구,5.71042701737487,3.332204510175204,,,6.2166061010848646,1.791759469228055,8.18060094759445,2.6390573296152584
박물관,KCDMMUS23N000000063,북촌생활사박물관,서울,종로구,삼청동,삼청동,126.9829968,37.58449548,2003-10-01,2003.10.01,day,285.0,2025-03-27,2025-03-27,275.0,,,,,,,,,1.0,1.0,575.0,2.0,2351.0,8.0,X,X,cafe.daum.net/namu3579,02-736-3957,False,False,,,,,,,,,False,False,False,False,False,False,0,2003,2025,22,수도권,서울 종로구,5.62040086571715,,,,6.3561076606958915,1.0986122886681098,7.763021309018518,2.1972245773362196
박물관,KCDMMUS23N000000064,불교중앙박물관,서울,종로구,견지동,종로1.2.3.4가동,126.9818817,37.57389314,2007-03-27,2007.03.27,day,117.0,2025-03-27,2025-03-27,2300.0,99.0,,,,,,,14.0,,118.0,,3.0,14701.0,125.0,X,X,museum.buddhism.or.kr,02-2011-1960,True,False,False,,,,,,,True,,True,,False,False,False,3,2007,2025,18,수도권,서울 종로구,7.741099090035366,4.605170185988092,,,,1.3862943611198906,9.595738817934032,4.836281906951478
박물관,KCDMMUS23N000000065,삼성출판박물관,서울,종로구,구기동,평창동,126.9570922,37.60866602,1990-06-29,1990.06.29,day,243.0,2025-03-27,2025-03-27,328.0,116.0,70.0,,,,,,1.0,1.0,,1300.0,,975.0,4.0,X,X,ssmop.org,02-394-6544,False,False,False,False,,,,,,False,False,,False,,False,False,0,1990,2025,35,수도권,서울 종로구,5.796057750765372,4.762173934797756,4.2626798770413155,,7.170888478512505,,6.883462586413092,1.6094379124341003
박물관,KCDMMUS23N000000066,샬트르 성바오로수녀회 역사박물관,서울,중구,명동2가,명동,126.987827,37.56222799,2004-06-26,2004.06.26,day,300.0,2025-03-27,2025-03-27,1843.0,240.0,307.0,,,,,,2.0,,,38000.0,,1124.0,4.0,X,X,,02-3706-3255,False,False,False,True,,,,,,False,,,True,,False,False,2,2004,2025,21,수도권,서울 중구,7.519692404116539,5.484796933490655,5.730099782973574,,10.545367754151743,,7.025538314638521,1.6094379124341003
박물관,KCDMMUS23N000000067,서울대학교병원 의학박물관,서울,종로구,연건동,이화동,126.9971964,37.58045239,1992-04-06,1992.04.06,day,297.0,2025-03-27,2025-03-27,,,36.0,,,,,,2.0,,,,,12353.0,41.0,X,X,medicalmuseum.org,02 2072 2636,False,,,False,,,,,,False,,,,,False,False,0,1992,2025,33,수도권,서울 종로구,,,3.6109179126442243,,,,9.421735176255844,3.7376696182833684
박물관,KCDMMUS23N000000068,서울올림픽기념관(휴관),서울,송파구,방이동,오륜동,127.1155179,37.5203397,2001-09-27,2001.09.27,day,,2025-03-27,2025-03-27,43827.0,,,,,,,,,,,,,,,X,X,www.88olympic.or.kr,02-410-1822,,True,,,,,,,,,,,,,,,1,2001,2025,24,수도권,서울 송파구,10.688028161525285,,,,,,,
박물관,KCDMMUS23N000000069,세계골프역사박물관,서울,강남구,대치동,대치2동,127.062,37.50809527,2014-03-20,2014.03.20,day,270.0,2025-03-27,2025-03-27,750.0,,54.0,,,,,,1.0,,,102.0,1.0,810.0,3.0,X,X,blog.naver.com/golfhistory,02-2192-3005,False,False,,False,,,,,,False,,,False,False,False,False,0,2014,2025,11,수도권,서울 강남구,6.621405651764134,,4.007333185232471,,4.634728988229636,0.6931471805599453,6.698268054115413,1.3862943611198906
박물관,KCDMMUS23N000000070,세계장신구박물관,서울,종로구,화동,삼청동,126.9818059,37.5809772,2004-05-12,2004.05.12,day,72.0,2025-03-27,2025-03-27,108.0,80.0,,,,,,,2.0,,,,2.0,300.0,4.0,O,X,www.wjm.or.kr,02-730-1610,True,False,False,,,,,,,False,,,,False,False,False,1,2004,2025,21,수도권,서울 종로구,4.6913478822291435,4.394449154672439,,,,1.0986122886681098,5.707110264748875,1.6094379124341003
박물관,KCDMMUS23N000000071,뮤제 쉼(휴관),서울,종로구,홍지동,부암동,126.955678,37.59950369,2007-10-17,2007.10.17,day,161.0,2025-03-27,2025-03-27,1082.0,16.0,24.0,,,,,,1.0,,,,,68.0,0.4,O,X,www.museeshuim.com,02-396-9277,True,False,False,False,,,,,,False,,,,,False,False,1,2007,2025,18,수도권,서울 종로구,6.9874902470009905,2.833213344056216,3.2188758248682006,,,,4.23410650459726,0.33647223662121295
박물관,KCDMMUS23N000000072,신문박물관 PRESSEUM,서울,종로구,세종로,종로1.2.3.4가동,126.9776571,37.56986776,2000-12-15,2000.12.15,day,294.0,2025-03-27,2025-03-27,876.0,,,,,,,,2.0,,,,4.0,8082.0,27.5,X,X,www.presseum.or.kr,02-2020-1880,False,False,,,,,,,,False,,,,False,False,False,0,2000,2025,25,수도권,서울 종로구,6.776506992372183,,,,,1.6094379124341003,8.997518369733845,3.349904087274605
박물관,KCDMMUS23N000000073,안중근의사기념관,서울,중구,남대문로5가,회현동,126.9804043,37.55346849,1970-10-26,1970.10.26,day,299.0,2025-03-27,2025-03-27,5773.0,351.0,76.0,,,,,,2.0,,,4200.0,16.0,75063.0,251.0,O,X,www.ahnjunggeun.or.kr,02-3789-1016,False,False,False,False,,,,,,False,,,False,False,False,False,0,1970,2025,55,수도권,서울 중구,8.661120360222881,5.863631175598097,4.343805421853684,,8.343077871169383,2.833213344056216,11.226096361969885,5.529429087511423
박물관,KCDMMUS23N000000074,영인문학관,서울,종로구,평창동,평창동,126.9717362,37.61191904,2001-04-13,2001.04.13,day,150.0,2025-03-27,2025-03-27,281.0,66.0,45.0,,,,,,2.0,,,20000.0,4.0,2000.0,13.0,X,X,young-in.kr,02-379-3182,True,False,False,False,,,,,,False,,,True,False,False,False,2,2001,2025,24,수도권,서울 종로구,5.641907070938114,4.204692619390966,3.828641396489095,,9.90353755128617,1.6094379124341003,7.601402334583733,2.6390573296152584
박물관,KCDMMUS23N000000075,우리옛돌박물관,서울,성북구,성북동,성북동,126.9901339,37.60089696,2015-11-11,2015.11.11,day,259.0,2025-03-27,2025-03-27,5593.0,,15.0,,,,,,2.0,,8.0,3600.0,5.0,7651.0,30.0,O,X,www.koreanstonemuseum.com,02-986-1001,False,False,,False,,,,,,False,,False,False,False,False,False,0,2015,2025,10,수도권,서울 성북구,8.629449873761905,,2.772588722239781,,8.188966863648876,1.791759469228055,8.942722330560143,3.4339872044851463
박물관,KCDMMUS23N000000076,우리은행 은행사박물관,서울,중구,회현동1가,회현동,126.9817507,37.55943907,2004-07-14,2004.07.14,day,246.0,2025-03-27,2025-03-27,1779.2,42.9,,,,,,,2.0,,,,4.0,7998.0,32.0,X,X,www.woorimuseum.com,02-2002-5090,False,False,False,,,,,,,False,,,,False,False,False,0,2004,2025,21,수도권,서울 중구,7.484480996524831,3.7819143200811256,,,,1.6094379124341003,8.987071812848821,3.4965075614664802
박물관,KCDMMUS23N000000077,우석뮤지엄,서울,서대문구,창천동,신촌동,126.9403281,37.55656393,2014-02-26,2014.02.26,day,290.0,2025-03-27,2025-03-27,1410.0,48.0,,,,,,,1.0,,,,2.0,551.0,2.0,X,X,www.artreon.co.kr,02-364-8900,False,False,False,,,,,,,False,,,,False,False,False,0,2014,2025,11,수도권,서울 서대문구,7.252053951852814,3.8918202981106265,,,,1.0986122886681098,6.313548046277095,1.0986122886681098
박물관,KCDMMUS23N000000078,유금와당박물관,서울,종로구,부암동,부암동,126.9626578,37.59372003,2008-03-08,2008.03.08,day,240.0,2025-03-27,2025-03-27,876.0,95.0,41.0,,,,,,4.0,,,2400.0,8.0,2386.0,10.0,O,X,www.yoogeum.org,02-394-3451,False,False,False,False,,,,,,False,,,False,False,False,False,0,2008,2025,17,수도권,서울 종로구,6.776506992372183,4.564348191467836,3.7376696182833684,,7.783640596221253,2.1972245773362196,7.77779262633883,2.3978952727983707
박물관,KCDMMUS23N000000079,이한열기념관,서울,마포구,노고산동,서교동,126.9338654,37.55504357,2005-06-09,2005.06.09,day,260.0,2025-03-27,2025-03-27,140.0,1.0,5.0,,,,,,1.0,,,600.0,,21495.0,83.0,O,O,www.leememorial.or.kr/,02-325-7216,False,False,False,False,,,,,,False,,,False,,False,False,0,2005,2025,20,수도권,서울 마포구,4.948759890378168,0.6931471805599453,1.791759469228055,,6.398594934535208,,9.975622150295328,4.430816798843313
박물관,KCDMMUS23N000000080,이화박물관,서울,중구,정동,소공동,126.9713244,37.56617664,2006-05-31,2006.05.31,day,250.0,2025-03-27,2025-03-27,484.0,115.0,,,,,,,1.0,,60.0,,2.0,15000.0,60.0,X,X,www.ewhamuseum.co.kr,02-2175-1964,False,False,False,,,,,,,False,,True,,False,False,False,1,2006,2025,19,수도권,서울 중구,6.184148890937483,4.7535901911063645,,,,1.0986122886681098,9.61587214452889,4.110873864173311
박물관,KCDMMUS23N000000081,전기박물관,서울,서초구,서초동,서초2동,127.0280788,37.48560466,2001-08-10,2001.08.10,day,303.0,2025-03-27,2025-03-27,9974.0,222.0,47.0,,,,,,1.0,,,4141.0,,23495.0,78.0,X,X,www.kepco.co.kr/museum,02-2105-8191~2,False,False,False,False,,,,,,False,,,False,,False,False,0,2001,2025,24,수도권,서울 서초구,9.207837241758064,5.407171771460119,3.871201010907891,,8.328934041955529,,10.064585472878456,4.3694478524670215
박물관,KCDMMUS23N000000082,전쟁과여성인권박물관,서울,마포구,성산동,성산1동,126.9148871,37.56009763,2012-05-05,2012.05.05,day,254.0,2025-03-27,2025-03-27,348.0,99.2,,,,,,,1.0,6.0,41.0,,7.0,7324.0,29.0,X,O,womenandwarmuseum.net/,02-392-5252,False,False,False,,,,,,,False,True,True,,False,False,False,2,2012,2025,13,수도권,서울 마포구,5.855071922202427,4.607168188650764,,,,2.0794415416798357,8.899048433885268,3.4011973816621555
박물관,KCDMMUS23N000000083,전쟁기념관,서울,용산구,용산동1가,남영동,126.9784661,37.53731405,1994-06-10,1994.06.10,day,312.0,2025-03-27,2025-03-27,116749.0,757.0,1273.0,,,,,,52.0,34.0,,21000.0,23.0,2863317.0,9177.0,O,X,www.warmemo.or.kr,02-709-3114,False,True,True,True,,,,,,True,True,,True,False,True,True,8,1994,2025,31,수도권,서울 용산구,11.667790175531144,6.630683385642372,7.149916836132109,,9.952325334619427,3.1780538303479458,14.867491650213962,9.124564594954778
박물관,KCDMMUS23N000000084,종이나라박물관,서울,중구,장충동1가,장충동,127.0061539,37.55964972,1999-12-01,1999.12.01,day,298.0,2025-03-27,2025-03-27,4320.0,180.0,17.0,,,,,,4.0,,,430.0,11.0,7891.0,26.0,X,X,www.papermuseum.or.kr,02-2279-7901,False,False,False,False,,,,,,False,,,False,False,False,False,0,1999,2025,26,수도권,서울 중구,8.371242135931933,5.198497031265826,2.8903717578961645,,6.066108090103747,2.4849066497880004,8.973604867142505,3.295836866004329
박물관,KCDMMUS23N000000085,짚풀생활사박물관,서울,종로구,명륜2가,혜화동,126.9998429,37.58490585,1993-01-18,1993.01.18,day,256.0,2025-03-27,2025-03-27,508.0,73.0,24.0,,,,,,3.0,,1.0,3569.0,3.0,2662.0,10.0,X,X,www.jipul.com,02-743-8787,False,False,False,False,,,,,,False,,False,False,False,False,False,0,1993,2025,32,수도권,서울 종로구,6.2324480165505225,4.30406509320417,3.2188758248682006,,8.180320874773685,1.3862943611198906,7.887208585813932,2.3978952727983707
박물관,KCDMMUS23N000000086,초전섬유·퀼트박물관,서울,중구,남산동1가,명동,126.9842295,37.55812812,1998-10-27,1998.10.27,day,240.0,2025-03-27,2025-03-27,898.0,192.0,40.0,,,,,,2.0,1.0,,510.0,3.0,795.0,3.0,X,X,www.jculture.co.kr/museum,02-753-4075,False,False,False,False,,,,,,False,False,,False,False,False,False,0,1998,2025,27,수도권,서울 중구,6.80128303447162,5.262690188904886,3.713572066704308,,6.236369590203704,1.3862943611198906,6.679599185844383,1.3862943611198906
박물관,KCDMMUS23N000000087,춘원당한의약박물관,서울,종로구,낙원동,종로1.2.3.4가동,126.9902421,37.57150054,2008-11-02,2008.11.02,day,297.0,2025-03-27,2025-03-27,626.5,295.0,7.0,,,,,,3.0,,3.0,220.0,20.0,6409.0,21.0,O,X,www.cwdmuseum.com,02-3672-2005,False,False,False,False,,,,,,False,,False,False,False,False,False,0,2008,2025,17,수도권,서울 종로구,6.441743671005939,5.69035945432406,2.0794415416798357,,5.3981627015177525,3.044522437723423,8.765614549914716,3.091042453358316
박물관,KCDMMUS23N000000088,코리아나 화장박물관,서울,강남구,신사동,압구정동,127.0328115,37.52407043,2003-11-20,2003.11.20,day,176.0,2025-03-27,2025-03-27,576.0,95.0,60.0,,,,,,1.0,1.0,,3530.0,3.0,2346.0,13.0,O,O,www.spacec.co.kr,02-547-9177,False,False,False,False,,,,,,False,False,,False,False,False,False,0,2003,2025,22,수도권,서울 강남구,6.3578422665081,4.564348191467836,4.110873864173311,,8.169336395928386,1.3862943611198906,7.760893195851024,2.6390573296152584
박물관,KCDMMUS23N000000089,탄허기념불교박물관,서울,강남구,자곡동,세곡동,127.1028122,37.47898861,2010-11-26,2010.11.26,day,305.0,2025-03-27,2025-03-27,1498.0,371.0,,,,,,,4.0,,,3363.0,3.0,4570.0,15.18,X,X,www.tanheo.org/,02-445-8486,False,False,False,,,,,,,False,,,False,False,False,False,0,2010,2025,15,수도권,서울 강남구,7.312553498102598,5.918893854273146,,,8.120886021092838,1.3862943611198906,8.427487278331744,2.7837759116303458
박물관,KCDMMUS23N000000090,평강성서유물박물관(휴관),서울,구로구,오류동,오류2동,126.8440613,37.49195522,1998-11-07,1998.11.07,day,308.0,2025-03-27,2025-03-27,304.0,138.22,,,,,,,2.0,,,,9.0,718.0,2.0,X,X,www.apm.or.kr/,02-2686-9496,False,False,False,,,,,,,False,,,,False,False,False,0,1998,2025,27,수도권,서울 구로구,5.720311776607412,4.936055415740521,,,,2.302585092994046,6.577861357721047,1.0986122886681098
박물관,KCDMMUS23N000000091,피규어뮤지엄W,서울,강남구,청담동,청담동,127.0403866,37.5257998,2015-02-28,2015.02.28,day,295.0,2025-03-27,2025-03-27,240.0,56.0,,,,,,,1.0,2.0,,,14.0,13926.0,47.0,X,X,www.figuremuseumw.co.kr,02-512-8865,False,False,False,,,,,,,False,False,,,False,False,False,0,2015,2025,10,수도권,서울 강남구,5.484796933490655,4.04305126783455,,,,2.70805020110221,9.541584681053092,3.871201010907891
박물관,KCDMMUS23N000000092,한국가구박물관,서울,성북구,성북동,성북동,126.9934492,37.60037831,2009-09-01,2009.09.01,day,70.0,2025-03-27,2025-03-27,5555.0,69.0,,,,,,,3.0,,,,1.0,837.0,12.0,X,X,www.kofum.com,02-745-0181,True,False,False,,,,,,,False,,,,False,False,False,1,2009,2025,16,수도권,서울 성북구,8.622633703874234,4.248495242049359,,,,0.6931471805599453,6.731018100482083,2.5649493574615367
박물관,KCDMMUS23N000000093,한국광고박물관,서울,송파구,신천동,잠실6동,127.0996432,37.51592726,2008-11-07,2008.11.07,day,300.0,2025-03-27,2025-03-27,3306.0,866.0,,,,,,,1.0,,,,5.0,5167.0,17.2,X,X,www.kobaco.co.kr/site/admuseum/home,02-2144-0116,False,False,True,,,,,,,False,,,,False,False,False,1,2008,2025,17,수도권,서울 송파구,8.103796712981794,6.7650389767805414,,,,1.791759469228055,8.550241045462437,2.9014215940827497
