facility_type,ID,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,FCLTY_LO,FCLTY_LA,OPNNG_DE,OPNNG_DE_RAW,OPNNG_DE_PRECISION,OPNNG_DAY_CO,BASE_DE,LAST_CHG_DE,LND_AR_VALUE,EDC_FCLTY_AR_VALUE,DATA_SPCE_AR_VALUE,NMPR_CO,QUALF_HOLD_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,PRFSN_CO,PRVATE_VLNTER_CO,DATA_CO,TOT_PROGRM_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,MOBILE_PROVD_AT,SOUND_PROVD_AT,HMPG_ADDR,TEL_NO
박물관,KCDMMUS23N000000086,초전섬유·퀼트박물관,서울,중구,남산동1가,명동,126.9842295,37.55812812,1998-10-27,1998.10.27,day,240.0,2025-03-27,2025-03-27,898.0,192.0,40.0,,,,,,2.0,1.0,,510.0,3.0,795.0,3.0,X,X,www.jculture.co.kr/museum,02-753-4075
박물관,KCDMMUS23N000000087,춘원당한의약박물관,서울,종로구,낙원동,종로1.2.3.4가동,126.9902421,37.57150054,2008-11-02,2008.11.02,day,297.0,2025-03-27,2025-03-27,626.5,295.0,7.0,,,,,,3.0,,3.0,220.0,20.0,6409.0,21.0,O,X,www.cwdmuseum.com,02-3672-2005
박물관,KCDMMUS23N000000088,코리아나 화장박물관,서울,강남구,신사동,압구정동,127.0328115,37.52407043,2003-11-20,2003.11.20,day,176.0,2025-03-27,2025-03-27,576.0,95.0,60.0,,,,,,1.0,1.0,,3530.0,3.0,2346.0,13.0,O,O,www.spacec.co.kr,02-547-9177
박물관,KCDMMUS23N000000089,탄허기념불교박물관,서울,강남구,자곡동,세곡동,127.1028122,37.47898861,2010-11-26,2010.11.26,day,305.0,2025-03-27,2025-03-27,1498.0,371.0,,,,,,,4.0,,,3363.0,3.0,4570.0,15.18,X,X,www.tanheo.org/,02-445-8486
박물관,KCDMMUS23N000000090,평강성서유물박물관(휴관),서울,구로구,오류동,오류2동,126.8440613,37.49195522,1998-11-07,1998.11.07,day,308.0,2025-03-27,2025-03-27,304.0,138.22,,,,,,,2.0,,,,9.0,718.0,2.0,X,X,www.apm.or.kr/,02-2686-9496
박물관,KCDMMUS23N000000091,피규어뮤지엄W,서울,강남구,청담동,청담동,127.0403866,37.5257998,2015-02-28,2015.02.28,day,295.0,2025-03-27,2025-03-27,240.0,56.0,,,,,,,1.0,2.0,,,14.0,13926.0,47.0,X,X,www.figuremuseumw.co.kr,02-512-8865
박물관,KCDMMUS23N000000092,한국가구박물관,서울,성북구,성북동,성북동,126.9934492,37.60037831,2009-09-01,2009.09.01,day,70.0,2025-03-27,2025-03-27,5555.0,69.0,,,,,,,3.0,,,,1.0,837.0,12.0,X,X,www.kofum.com,02-745-0181
박물관,KCDMMUS23N000000093,한국광고박물관,서울,송파구,신천동,잠실6동,127.0996432,37.51592726,2008-11-07,2008.11.07,day,300.0,2025-03-27,2025-03-27,3306.0,866.0,,,,,,,1.0,,,,5.0,5167.0,17.2,X,X,www.kobaco.co.kr/site/admuseum/home,02-2144-0116
박물관,KCDMMUS23N000000094,한국금융사박물관,서울,중구,태평로1가,명동,126.9764331,37.56859523,1997-03-01,1997.03.01,day,296.0,2025-03-27,2025-03-27,1318.0,,82.5,,,,,,2.0,,,1000.0,4.0,22230.0,75.0,X,O,www.beautifulshinhan.co.kr,02-2151-7677
박물관,KCDMMUS23N000000095,한국색동박물관,서울,종로구,권농동,종로1.2.3.4가동,126.9920913,37.57388778,2014-03-01,2014.03.01,day,258.0,2025-03-27,2025-03-27,104.0,,16.0,,,,,,1.0,1.0,1.0,500.0,9.0,916.0,4.0,X,X,www.saekdongmuseum.com,02-765-9286
박물관,KCDMMUS23N000000096,한국은행 화폐박물관,서울,중구,남대문로3가,소공동,126.9797235,37.5625152,2001-06-12,2001.06.12,day,303.0,2025-03-27,2025-03-27,8407.0,124.0,89.0,,,,,,9.0,,,2143.0,2.0,177577.0,586.0,O,O,www.bok.or.kr/museum,02-759-4114
박물관,KCDMMUS23N000000097,한국잡지박물관,서울,영등포구,여의도동,여의동,126.9302412,37.51976516,2002-03-21,2002.03.21,day,150.0,2025-03-27,2025-03-27,950.0,,223.0,,,,,,5.0,,,16824.0,,260.0,2.0,X,X,association.magazine.or.kr,02-360-0041
박물관,KCDMMUS23N000000098,한국천주교순교자박물관,서울,마포구,합정동,합정동,126.9117936,37.54413544,1967-10-21,1967.10.21,day,306.0,2025-03-27,2025-03-27,14728.0,898.0,618.0,,,,,,3.0,,36.0,2800.0,1.0,43836.0,143.0,X,X,www.jeoldusan.or.kr,02-3142-4504
박물관,KCDMMUS23N000000099,한국현대문학관,서울,중구,장충동2가,장충동,127.0041031,37.55962115,1981-10-15,1981.10.15,day,261.0,2025-03-27,2025-03-27,696.0,,17.0,,,,,,1.0,1.0,,500.0,10.0,3500.0,13.0,X,X,,02-2277-4857
박물관,KCDMMUS23N000000100,한무숙문학관,서울,종로구,명륜1가,혜화동,126.9986575,37.58779037,1993-02-01,1993.02.01,day,310.0,2025-03-27,2025-03-27,345.0,,15.0,,,,,,1.0,,,3325.0,,1800.0,6.0,O,X,www.hahnmoosook.com,02-762-3093
박물관,KCDMMUS23N000000101,한익환서울아트박물관,서울,용산구,한남동,한남동,127.0049915,37.53802824,2012-04-20,2012.04.20,day,207.0,2025-03-27,2025-03-27,115.0,,,,,,,,3.0,1.0,2.0,,10.0,1030.0,5.0,X,X,"blog.daum.net/hansam2012
blog.naver.com/hansam2006",02-796-0100
박물관,KCDMMUS23N000000102,혜곡최순우기념관,서울,성북구,성북동,성북동,127.0003499,37.59297685,2004-04-10,2004.04.10,day,173.0,2025-03-27,2025-03-27,359.0,40.0,,,,,,,1.0,1.0,35.0,,122.0,12831.0,74.0,X,X,ntculture.or.kr,02-3675-3401
박물관,KCDMMUS23N000000103,호림박물관 신림본관,서울,관악구,신림동,미성동,126.9182364,37.4808823,1982-10-20,1982.10.20,day,188.0,2025-03-27,2025-03-27,7570.0,,40.0,,,,,,5.0,,,12000.0,,1616.0,9.0,X,X,www.horimmuseum.org,02-858-2500
박물관,KCDMMUS23N000000104,호림박물관 신사분관,서울,강남구,신사동,압구정동,127.0363446,37.52269761,2009-06-19,2009.06.19,day,206.0,2025-03-27,2025-03-27,3173.0,420.0,,,,,,,,,,,,6992.0,34.0,X,X,www.horimmuseum.org,02-541-3525
박물관,KCDMMUS23N000000105,화정박물관,서울,종로구,평창동,평창동,126.9660819,37.60454485,1999-09-16,1999.09.16,day,288.0,2025-03-27,2025-03-27,3822.0,155.0,,,,,,,4.0,,,,6.0,1864.0,6.0,X,X,www.hjmuseum.org,02-2075-0114
박물관,KCDMMUS23N000000106,성재전통건축박물관,서울,종로구,원서동,가회동,126.9880071,37.58025143,2016-03-23,2016.03.23,day,300.0,2025-03-27,2025-03-27,336.7,,,,,,,,1.0,,,,,3000.0,10.0,X,X,,02-742-1311
박물관,KCDMMUS23N000000107,독도체험관,서울,영등포구,영등포동4가,영등포동,126.903716,37.51723326,2012-09-14,2012.09.14,day,354.0,2025-03-27,2025-03-27,1328.0,70.33,,,,,,,1.0,,4.0,,15.0,228112.0,644.0,O,O,dokdomuseum.nahf.or.kr,02-2068-6101
박물관,KCDMMUS23N000000108,건국대학교 박물관,서울,광진구,화양동,화양동,127.0747119,37.53918267,1963-03-01,1963.03.01,day,242.0,2025-03-27,2025-03-27,1500.0,,35.0,,,,,,3.0,3.0,2.0,8624.0,68.0,57393.0,237.0,X,X,museum.konkuk.ac.kr,02-450-3881
박물관,KCDMMUS23N000000109,경희대학교 자연사박물관,서울,동대문구,회기동,회기동,127.054891,37.59394914,1978-06-13,1978.06.13,day,230.0,2025-03-27,2025-03-27,2148.0,140.0,,,,,,,2.0,1.0,,600.0,4.0,15000.0,65.0,X,X,nhm.khu.ac.kr,02-961-0142
박물관,KCDMMUS23N000000110,경희대학교 중앙박물관,서울,동대문구,회기동,회기동,127.054891,37.59394914,1955-10-01,1955.10.01,day,250.0,2025-03-27,2025-03-27,2036.0,150.0,53.0,,,,,,3.0,,3.0,12660.0,5.0,3500.0,14.0,O,X,museum.khu.ac.kr,02-961-0141
박물관,KCDMMUS23N000000111,경희대학교 한의학역사박물관,서울,동대문구,회기동,회기동,127.054891,37.59394914,2000-03-02,2000.03.02,day,30.0,2025-03-27,2025-03-27,318.1,,,,,,,,4.0,1.0,,,,500.0,17.0,X,X,,02-961-2274
박물관,KCDMMUS23N000000112,고려대학교박물관,서울,성북구,안암동5가,안암동,127.0316983,37.58870342,1934-01-01,1934,year,258.0,2025-03-27,2025-03-27,4072.0,264.0,119.0,,,,,,7.0,2.0,,26301.0,2.0,41184.0,160.0,X,X,museum@korea.ac.kr,02-3290-1517
박물관,KCDMMUS23N000000113,국민대학교 명원박물관,서울,성북구,정릉동,정릉3동,127.0002355,37.61093882,1973-07-05,1973.07.05,day,248.0,2025-03-27,2025-03-27,7470.4,207.4,72.4,,,,,,5.0,,,1800.0,7.0,3000.0,12.0,X,X,museum.kookmin.ac.kr,02-909-4210
박물관,KCDMMUS23N000000114,덕성여자대학교박물관,서울,도봉구,쌍문동,쌍문1동,127.0158349,37.65247041,1971-05-03,1971.05.03,day,200.0,2025-03-27,2025-03-27,1104.0,200.0,20.0,,,,,,3.0,,,8313.0,1.0,2600.0,13.0,X,X,museum.duksung.ac.kr,02-901-8132
박물관,KCDMMUS23N000000115,동국대학교박물관,서울,중구,필동3가,필동,126.9987376,37.55893664,1963-09-01,1963.09.01,day,244.0,2025-03-27,2025-03-27,789.0,22.0,38.0,,,,,,4.0,,,16822.0,,4254.0,18.0,X,X,dgumuseum.dongguk.edu,02-2260-3723
박물관,KCDMMUS23N000000116,동덕여자대학교 박물관,서울,성북구,하월곡동,월곡2동,127.0412053,37.60680996,1977-05-27,1977.05.27,day,249.0,2025-03-27,2025-03-27,54501.0,,,,,,,,,,,,,795.0,3.0,X,X,dongdukrenaissancehall.com,02-940-4232
박물관,KCDMMUS23N000000117,삼육대학교 박물관,서울,노원구,공릉동,공릉2동,127.1088503,37.64335737,2000-10-10,2000.10.10,day,205.0,2025-03-27,2025-03-27,750.0,201.0,20.0,,,,,,3.0,,3.0,1700.0,16.0,8000.0,39.0,O,X,www.syu.ac.kr/museum,02-3355-3065
박물관,KCDMMUS23N000000118,상명대학교박물관,서울,종로구,평창동,평창동,126.9757624,37.61058458,1967-01-01,1967,year,208.0,2025-03-27,2025-03-27,573.0,40.85,,,,,,,3.0,,73.0,,3.0,2348.0,11.0,X,X,museum.smu.ac.kr,02-781-7923
박물관,KCDMMUS23N000000119,"서울대학교 치의학대학원
치의학박물관",서울,종로구,연건동,이화동,127.0011412,37.5812861,2001-12-28,2001.12.28,day,300.0,2025-03-27,2025-03-27,3548.0,,,1.0,,,,,,,,,,5300.0,18.0,X,X,,02-740-8799
박물관,KCDMMUS23N000000120,서울시립대학교 박물관,서울,동대문구,전농동,전농2동,127.0599881,37.58257758,1984-09-04,1984.09.04,day,248.0,2025-03-27,2025-03-27,1441.0,,,3.0,,,1.0,,,,,,2.0,2242.0,9.0,X,X,,02-6490-6586~8
박물관,KCDMMUS23N000000121,서울여자대학교 박물관,서울,노원구,공릉동,공릉2동,127.0916212,37.62738159,1998-09-01,1998.09.01,day,248.0,2025-03-27,2025-03-27,159043.0,,40.0,,,,,,3.0,,,3081.0,3.0,3224.0,13.0,X,X,museum.swu.ac.kr,02-970-5311
박물관,KCDMMUS23N000000122,성균관대학교박물관,서울,종로구,명륜3가,종로1.2.3.4가동,126.9931151,37.58722841,1964-06-22,1964.06.22,day,250.0,2025-03-27,2025-03-27,31931.0,87.0,36.0,,,,,,4.0,,,15150.0,10.0,12500.0,50.0,X,X,swb.skku.edu/museum,02-760-1216
박물관,KCDMMUS23N000000123,성신여자대학교박물관,서울,성북구,돈암동,동선동,127.0221456,37.59165248,1966-09-01,1966.09.01,day,262.0,2025-03-27,2025-03-27,281.0,,34.0,,,,,,7.0,,,5446.0,5.0,4223.0,16.0,X,X,museum.sungshin.ac.kr,02-920-7324
박물관,KCDMMUS23N000000124,성신여자대학교 자연사박물관,서울,강북구,미아동,미아동,127.0271242,37.632038,2011-11-23,2011.11.23,day,196.0,2025-03-27,2025-03-27,999.0,87.0,,,,,,,2.0,,,1788.0,12.0,1677.0,9.0,X,X,museum.sungshin.ac.kr,02-920-2057
박물관,KCDMMUS23N000000125,성신여자대학교 정원박광훈복식박물관,서울,강북구,미아동,미아동,127.0271242,37.632038,2011-11-23,2011.11.23,day,196.0,2025-03-27,2025-03-27,999.0,137.0,,,,,,,2.0,,,69.0,4.0,1927.0,10.0,X,X,museum.sungshin.ac.kr,02-920-2657
박물관,KCDMMUS23N000000126,세종대학교 박물관(휴관),서울,광진구,군자동,군자동,127.0731836,37.55160931,1973-05-05,1973.05.05,day,,2025-03-27,2025-03-27,1247.0,,311.0,,,,,,1.0,,,6370.0,,,,X,X,museum.sejong.ac.kr,02-3408-3876
박물관,KCDMMUS23N000000127,숙명여자대학교박물관,서울,용산구,청파동2가,청파동,126.9650744,37.54547408,2004-05-11,2004.05.11,day,213.0,2025-03-27,2025-03-27,1168.0,411.0,,,,,,,2.0,,17.0,,4.0,1951.0,9.0,X,X,www.home.sookmyung.ac.kr/museum/index.do,02-710-9134
박물관,KCDMMUS23N000000128,숙명여자대학교 정영양자수박물관,서울,용산구,청파동2가,청파동,126.9650744,37.54547408,1971-06-10,1971.06.10,day,206.0,2025-03-27,2025-03-27,1168.0,411.0,,,,,,,1.0,,,,5.0,1621.0,8.0,X,X,home.sookmyung.ac.kr/sites/chungyoungyang/index.do,02-710-9134
박물관,KCDMMUS23N000000129,숭실대학교 한국기독교박물관,서울,동작구,상도동,상도1동,126.9551579,37.49642897,1967-10-10,1967.10.10,day,261.0,2025-03-27,2025-03-27,3161.0,50.0,81.0,,,,,,3.0,2.0,,29829.0,3.0,18083.0,69.0,X,O,museum.ssu.ac.kr,02-820-0752
박물관,KCDMMUS23N000000130,연세대학교박물관,서울,서대문구,신촌동,신촌동,126.9439162,37.56605084,1928-01-01,1928,year,289.0,2025-03-27,2025-03-27,1583.0,136.0,128.0,,,,,,4.0,1.0,,10800.0,7.0,40460.0,140.0,X,X,museum.yonsei.ac.kr,02-2123-3340
박물관,KCDMMUS23N000000131,이화여자대학교박물관,서울,서대문구,대현동,충현동,126.9502888,37.56446452,1935-04-06,1935.04.06,day,207.0,2025-03-27,2025-03-27,4400.0,212.2,186.3,,,,,,7.0,,23.0,36000.0,4.0,18344.0,89.0,O,X,museum.ewha.ac.kr,02-3277-3152
박물관,KCDMMUS23N000000132,이화여자대학교 자연사박물관,서울,서대문구,대현동,충현동,126.9502888,37.56446452,1969-11-20,1969.11.20,day,282.0,2025-03-27,2025-03-27,246.0,92.0,35.0,,,,,,1.0,2.0,10.0,14000.0,10.0,11293.0,40.0,X,X,nhm.ewha.ac.kr,02-3277-4700
박물관,KCDMMUS23N000000133,한양대학교박물관,서울,성동구,사근동,사근동,127.0466112,37.55450355,1978-12-01,1978.12.01,day,290.0,2025-03-27,2025-03-27,4000.0,418.0,116.0,,,,,,8.0,2.0,,25821.0,36.0,32957.0,113.0,X,X,museumuf.hanyang.ac.kr,02-2220-1394~6
박물관,KCDMMUS23N000000134,국립일제강제동원역사관,부산,남구,대연동,대연4동,129.0920701,35.12450497,2015-12-10,2015.12.10,day,310.0,2025-03-27,2025-03-27,75465.0,1130.0,270.0,8.0,2.0,,3.0,2341.0,,,,12646.0,9.0,114826.0,370.0,O,X,www.fomo.or.kr,051-629-8600
박물관,KCDMMUS23N000000135,국립해양박물관,부산,영도구,동삼동,동삼1동,129.0802449,35.07856342,2012-07-09,2012.07.09,day,263.0,2025-03-27,2025-03-27,45386.0,598.0,1459.0,1.0,,,1.0,,,,,50519.0,22.0,769484.0,2926.0,O,O,www.mmk.or.kr,051-309-1900
박물관,KCDMMUS23N000000136,동삼동패총전시관,부산,영도구,동삼동,동삼2동,129.0797882,35.07122916,2002-04-24,2002.04.24,day,312.0,2025-03-27,2025-03-27,484.0,,41.6,1.0,,2.0,,,,,,2300.0,3.0,8341.0,27.0,X,X,museum.busan.go.kr/dongsam/index,051-403-1193
박물관,KCDMMUS23N000000137,복천박물관,부산,동래구,복천동,복산동,129.091213,35.20873558,1996-10-05,1996.10.05,day,312.0,2025-03-27,2025-03-27,56334.0,177.0,48.0,5.0,,7.0,,25.0,,,,18882.0,13.0,91405.0,293.0,X,X,museum.busan.go.kr,051-554-4263
박물관,KCDMMUS23N000000138,부산근현대역사관(휴관),부산,중구,대청동2가,대청동,129.0311595,35.10267057,2003-07-03,2003.07.03,day,311.0,2025-03-27,2025-03-27,5146.0,,468.64,21.0,12.0,12.0,,18.0,,,,10950.0,16.0,93211.0,300.0,X,X,www.busan.go.kr/mmch,051-607-8021
박물관,KCDMMUS23N000000139,부산광역시립박물관,부산,남구,대연동,대연4동,129.0929417,35.1295556,1978-07-11,1978.07.11,day,312.0,2025-03-27,2025-03-27,29437.0,1569.0,150.0,24.0,1.0,16.0,,55.0,,,,41157.0,18.0,130339.0,417.7532051,O,X,museum.busan.go.kr/busan/index,051-610-7111
박물관,KCDMMUS23N000000140,부산시민공원역사관,부산,부산진구,범전동,부전1동,129.0558398,35.16554267,2014-05-01,2014.05.01,day,311.0,2025-03-27,2025-03-27,471518.0,,,1.0,,1.0,,,,,,823.0,4.0,18125.0,58.0,X,X,www.busan.go.kr/citizenpark,051-888-6851
박물관,KCDMMUS23N000000141,부산어촌민속관,부산,북구,화명동,화명3동,129.0084538,35.23375269,2007-02-23,2007.02.23,day,312.0,2025-03-27,2025-03-27,10177.0,112.6,,4.0,2.0,,,,,,,,24.0,57441.0,184.0,X,X,www.busan.go.kr/sea/onfolkintro,051-550-8880
박물관,KCDMMUS23N000000142,부산영화체험박물관,부산,중구,동광동3가,동광동,129.033592,35.10169228,2017-07-04,2017.07.04,day,309.0,2025-03-27,2025-03-27,4469.0,404.0,,2.0,,,,,,,,,6.0,125000.0,405.0,O,O,www.busanbom.kr,051-715-4200
박물관,KCDMMUS23N000000143,부산해양자연사박물관,부산,동래구,온천동,온천1동,129.0756476,35.22196011,1994-06-10,1994.06.10,day,312.0,2025-03-27,2025-03-27,12563.0,473.0,74.0,4.0,3.0,13.0,,,,,,1795.0,8.0,118002.0,378.0,O,X,www.busan.go.kr/sea/index,051-553-4944
박물관,KCDMMUS23N000000144,사상생활사박물관,부산,사상구,삼락동,삼락동,128.9787269,35.1720257,2016-05-06,2016.05.06,day,306.0,2025-03-27,2025-03-27,837.0,75.0,,1.0,1.0,1.0,,22.0,,,,,31.0,7723.0,25.0,X,X,www.sasang.go.kr/lmuseum/index.sasang,051-310-5136
박물관,KCDMMUS23N000000145,임시수도기념관,부산,서구,부민동3가,부민동,129.0175964,35.10375,1984-06-25,1984.06.25,day,311.0,2025-03-27,2025-03-27,4774.0,,,2.0,,3.0,,,,,,1191.0,5.0,40803.0,131.0,X,X,www.busan.go.kr/monument,051-244-6345
박물관,KCDMMUS23N000000146,정관박물관,부산,기장군,정관읍 방곡리,정관읍,129.1850535,35.32684965,2015-01-26,2015.01.26,day,312.0,2025-03-27,2025-03-27,20196.0,255.0,56.38,3.0,,3.0,,12.0,,,,3764.0,16.0,54950.0,176.0,X,X,museum.busan.go.kr/jeonggwan,051-720-6900
박물관,KCDMMUS23N000000147,록봉민속교육박물관(휴관),부산,강서구,천성동,가덕도동,128.8135834,35.03152966,2011-11-26,2011.11.26,day,,2025-03-27,2025-03-27,9928.0,30.0,,,,,,,2.0,1.0,,,,,,X,X,www.rogbong.co.kr,051-892-5597
박물관,KCDMMUS23N000000148,범어사 성보박물관(휴관),부산,금정구,청룡동,청룡노포동,129.0676208,35.28304264,2003-03-26,2003.03.26,day,,2025-03-27,2025-03-27,505.0,,,,,,,,5.0,,,,1.0,,,X,X,www.beomeomuseum.org,051-508-6139
박물관,KCDMMUS23N000000149,범어사 성보박물관(성보관),부산,금정구,청룡동,청룡노포동,129.0744008,35.27840746,2021-11-16,2021.11.16,day,278.0,2025-03-27,2025-03-27,4989.0,217.0,84.0,,,,,,5.0,,,,1.0,12363.0,44.0,X,X,www.beomeomuseum.org,051-508-6139
박물관,KCDMMUS23N000000150,부산포민속박물관(휴관),부산,부산진구,부전동,부전2동,129.0603702,35.15554992,2006-05-02,2006.05.02,day,,2025-03-27,2025-03-27,403.0,,,,,,,,,,,560.0,,,,X,X,www.pusanpo.ac.kr,051-803-4300
박물관,KCDMMUS23N000000151,아세안문화박물관,부산,해운대구,좌동,좌4동,129.1820609,35.17516084,2017-09-01,2017.09.01,day,301.0,2025-03-27,2025-03-27,2640.0,438.0,,,,,,,2.0,,,,10.0,34440.0,114.0,X,X,www.ach.or.kr,051-775-2000
박물관,KCDMMUS23N000000152,오륜대한국순교자박물관(휴관),부산,금정구,부곡동,부곡3동,129.1009016,35.24570172,1982-09-25,1982.09.25,day,,2025-03-27,2025-03-27,1317.0,112.0,1000.0,,,,,,2.0,1.0,,26.0,3.0,,,X,X,oryundaemuseum.modoo.at,051-583-2923
박물관,KCDMMUS23N000000153,유엔평화기념관,부산,남구,대연동,대연4동,129.0932569,35.12475247,2014-11-11,2014.11.11,day,310.0,2025-03-27,2025-03-27,6810.0,619.0,306.0,,,,,,2.0,,6.0,3996.0,13.0,106505.0,343.0,X,X,unpm.or.kr,051-901-1400
박물관,KCDMMUS23N000000154,증권박물관(부산관),부산,남구,문현동,문현2동,129.0654725,35.14828237,2019-12-09,2019.12.09,day,295.0,2025-03-27,2025-03-27,2728.0,143.0,216.0,,,,,,3.0,,6.0,5700.0,5.0,10468.0,35.0,X,X,www.museum.ksd.or.kr,051-519-0600
박물관,KCDMMUS23N000000155,한국거래소 자본시장역사박물관,부산,남구,문현동,문현2동,129.0658548,35.14649173,2019-04-04,2019.04.04,day,188.0,2025-03-27,2025-03-27,24856.0,140.0,220.0,,,,,,4.0,,,10645.0,22.0,8092.0,43.0,X,O,main.krxverse.co.kr,051-662-2424
박물관,KCDMMUS23N000000156,한국기독교선교박물관,부산,동래구,수안동,수민동,129.0824374,35.20171706,2009-09-27,2009.09.27,day,247.0,2025-03-27,2025-03-27,2052.0,,26.0,,,,,,1.0,,,1000.0,3.0,7179.0,29.0,X,X,www.museum-kcm.or.kr,051-555-3096
박물관,KCDMMUS23N000000157,동아대학교 박물관,부산,서구,부민동2가,부민동,129.0194146,35.10374099,1959-11-01,1959.11.01,day,286.0,2025-03-27,2025-03-27,6926.0,163.5,,,,,,,6.0,,18.0,,21.0,31589.0,110.0,O,X,museum.donga.ac.kr,051-200-8493
박물관,KCDMMUS23N000000158,동의대학교박물관,부산,부산진구,가야동,가야1동,129.0363099,35.14431845,1986-05-07,1986.05.07,day,248.0,2025-03-27,2025-03-27,1894.37,109.26,181.4,,,,,,3.0,,,17914.0,,1197.0,5.0,X,X,www.deu.ac.kr/www/content/98,051-890-1741
박물관,KCDMMUS23N000000159,부산보건대학교 석파박물관,부산,사하구,괴정동,괴정3동,128.9972309,35.10672375,1995-10-18,1995.10.18,day,260.0,2025-03-27,2025-03-27,705.78,,,,,,,,,,,,,780.0,3.0,X,X,museum.bhu.ac.kr/museum,051-200-3247
박물관,KCDMMUS23N000000160,부경대학교박물관,부산,남구,대연동,대연3동,129.1050455,35.13117803,1984-05-24,1984.05.24,day,207.0,2025-03-27,2025-03-27,1923.74,151.44,30.1,3.0,,,2.0,,,,,11125.0,6.0,9936.0,48.0,X,X,museum.pknu.ac.kr,051-629-6771
박물관,KCDMMUS23N000000161,부산과학기술대학교 민속자료실 박물관(휴관),부산,북구,구포동,구포3동,129.0053031,35.19419451,1993-11-12,1993.11.12,day,,2025-03-27,2025-03-27,321.0,100.0,60.0,,,,,,,,,,,,,X,X,bisthome.bist.ac.kr,051-330-7076
박물관,KCDMMUS23N000000162,부산교육대학교 교육박물관(한새갤러리),부산,연제구,거제동,거제1동,129.0770792,35.19568453,2016-11-05,2016.11.05,day,240.0,2025-03-27,2025-03-27,143298.0,,17.0,,,1.0,,,,,,,2.0,2400.0,10.0,X,X,museum.bnue.ac.kr,051-500-7653
박물관,KCDMMUS23N000000163,부산대학교박물관,부산,금정구,장전동,장전2동,129.0838245,35.2322428,1964-05-15,1964.05.15,day,,2025-03-27,2025-03-27,2475.0,84.0,129.0,6.0,,,5.0,,,,,35000.0,6.0,,,X,X,pnumuseum.pusan.ac.kr,051-510-1838
박물관,KCDMMUS23N000000164,부산여자대학교 한국차박물관,부산,부산진구,양정동,양정1동,129.0720552,35.16923652,1983-07-07,1983.07.07,day,245.0,2025-03-27,2025-03-27,610.0,,,,,,,,,,,,,100.0,0.4,X,X,www.Bwc.ac.kr/sch/index.asp,051-850-3112
박물관,KCDMMUS23N000000165,신라대학교박물관,부산,사상구,괘법동,괘법동,128.9977969,35.1720525,1984-12-04,1984.12.04,day,245.0,2025-03-27,2025-03-27,593.0,,130.0,,,,,,,,,15000.0,1.0,501.0,2.0,X,X,museum.silla.ac.kr/museum,051-999-6339
박물관,KCDMMUS23N000000166,한국해양대학교박물관,부산,영도구,동삼동,동삼2동,129.0871313,35.07440691,1985-05-29,1985.05.29,day,247.0,2025-03-27,2025-03-27,5570.0,66.0,,,,1.0,,,,,,,,1069.0,4.0,X,O,www.kmou.ac.kr/museum/main.do,051-410-4086
박물관,KCDMMUS23N000000167,국립대구박물관,대구,수성구,황금동,황금1동,128.6383419,35.84557453,1994-12-07,1994.12.07,day,310.0,2025-03-27,2025-03-27,101094.0,648.0,32.0,9.0,1.0,17.0,,32.0,,,,41275.0,11.0,805883.0,2600.0,O,X,daegu.museum.go.kr,053-768-6051
박물관,KCDMMUS23N000000168,국채보상운동기념관,대구,중구,동인동2가,동인동,128.6017388,35.86930105,2011-10-05,2011.10.05,day,306.0,2025-03-27,2025-03-27,365.0,109.0,,2.0,,,,,,,,,11.0,15136.0,49.4,O,X,www.gukchae.com,053-745-6753
박물관,KCDMMUS23N000000169,대구교육박물관,대구,북구,산격동,산격3동,128.6118383,35.8973687,2018-06-15,2018.06.15,day,306.0,2025-03-27,2025-03-27,14003.0,572.0,86.6,2.0,,12.0,,32.0,,,,2194.0,25.0,45438.0,148.0,X,O,"www.dge.go.kr/dme/main.do
www.dge.go.kr/emuseum/main.do",053-231-1790
박물관,KCDMMUS23N000000170,대구근대역사관,대구,중구,포정동,성내2동,128.5911599,35.87179779,2011-01-24,2011.01.24,day,309.0,2025-03-27,2025-03-27,1649.6,60.0,32.0,1.0,,2.0,1.0,,,,,3012.0,52.0,63513.0,205.0,X,O,https://daeguartscenter.or.kr/dmhm,053-606-6430
박물관,KCDMMUS23N000000171,대구섬유박물관,대구,동구,봉무동,불로.봉무동,128.640295,35.9190995,2015-05-29,2015.05.29,day,311.0,2025-03-27,2025-03-27,4577.0,310.0,121.0,5.0,,,5.0,399.0,,,,1575.0,49.0,63773.0,205.0,O,O,,053-980-1004
